159.00;35.00
159.50;35.00
160.00;35.00
160.50;35.00
161.00;35.00
161.50;35.25
162.00;35.25
162.50;35.25
163.00;35.5
163.50;35.5
164.00;35.5
164.50;35.5
165.00;35.5
165.50;35.75
166.00;35.75
166.50;35.75
167.00;35.75
167.50;35.75
168.00;35.75
168.50;35.75
169.00;35.75
169.50;35.75
170.00;36.00
170.50;36.00
171.00;36.00
171.50;36.00
172.00;36.00
172.50;36.00
173.00;36.00
173.50;36.00
174.00;36.00
174.50;36.00
175.00;36.00
175.50;36.00
176.00;36.00
176.50;35.75
177.00;36.00
177.50;36.00
178.00;36.00
178.50;36.00
179.00;36.00
179.50;36.25
180.00;36.25
180.50;36.25
181.00;36.25
181.50;36.25
182.00;36.25
182.50;36.25
183.00;36.25
183.50;36.5
184.00;36.5
184.50;36.75
185.00;36.75
185.50;36.75
186.00;36.75
186.50;36.75
187.00;36.75
187.50;36.75
188.00;37.00
188.50;37.00
189.00;37.00
189.50;37.25
190.00;37.25
190.50;37.25
191.00;37.25
191.50;37.25
192.00;37.25
192.50;37.5
193.00;37.5
193.50;37.5
194.00;37.5
194.50;37.5
195.00;37.5
195.50;37.5
196.00;37.5
196.50;37.75
197.00;37.75
197.50;37.75
198.00;37.75
198.50;37.75
199.00;37.75
199.50;37.75
200.00;37.75
200.50;37.75
201.00;37.75
201.50;37.75
202.00;37.75
202.50;37.75
203.00;37.75
203.50;37.75
204.00;37.75
204.50;37.75
205.00;37.75
205.50;37.75
206.00;37.75
206.50;37.75
207.00;37.75
207.50;37.75
208.00;37.75
208.50;37.75
209.00;38.00
209.50;38.00
210.00;38.00
210.50;38.00
211.00;38.00
211.50;38.00
212.00;38.25
212.50;38.25
213.00;38.25
213.50;38.5
214.00;38.5
214.50;38.5
215.00;38.75
215.50;38.75
216.00;38.75
216.50;38.75
217.00;38.75
217.50;38.75
218.00;38.75
218.50;38.75
219.00;38.75
219.50;38.75
220.00;38.75
220.50;38.75
221.00;38.75
221.50;39.00
222.00;39.00
222.50;39.25
223.00;39.25
223.50;39.25
224.00;39.25
224.50;39.5
225.00;39.25
225.50;39.5
226.00;39.25
226.50;39.25
227.00;39.25
227.50;39.25
228.00;39.25
228.50;39.25
229.00;39.25
229.50;39.25
230.00;39.25
230.50;39.25
231.00;39.25
231.50;39.25
232.00;39.25
232.50;39.25
233.00;39.5
233.50;39.5
234.00;39.5
234.50;39.5
235.00;39.75
235.50;39.75
236.00;39.75
236.50;39.75
237.00;39.75
237.50;39.75
238.00;39.75
238.50;39.75
239.00;40.00
239.50;40.00
240.00;40.25
240.50;40.25
241.00;40.5
241.50;40.5
242.00;40.5
242.50;40.75
243.00;40.75
243.50;40.75
244.00;40.75
244.50;41.00
245.00;41.00
245.50;41.00
246.00;41.00
246.50;41.00
247.00;41.00
247.50;41.00
248.00;41.25
248.50;41.25
249.00;41.25
249.50;41.25
250.00;41.25
250.50;41.25
251.00;41.25
251.50;41.25
252.00;41.25
252.50;41.25
253.00;41.25
253.50;41.00
254.00;41.25
254.50;41.25
255.00;41.25
255.50;41.25
256.00;41.25
256.50;41.25
257.00;41.25
257.50;41.25
258.00;41.25
258.50;41.25
259.00;41.25
259.50;41.5
260.00;41.5
260.50;41.5
261.00;41.5
261.50;41.5
262.00;41.5
262.50;41.5
263.00;41.5
263.50;41.5
264.00;41.5
264.50;41.5
265.00;41.5
265.50;41.5
266.00;41.5
266.50;41.5
267.00;41.5
267.50;41.5
268.00;41.5
268.50;41.5
269.00;41.5
269.50;41.5
270.00;41.5
270.50;41.75
271.00;41.75
271.50;41.75
272.00;42.00
272.50;42.00
273.00;42.25
273.50;42.25
274.00;42.25
274.50;42.25
275.00;42.25
275.50;42.25
276.00;42.25
276.50;42.25
277.00;42.25
277.50;42.25
278.00;42.25
278.50;42.25
279.00;42.25
279.50;42.5
280.00;42.5
280.50;42.75
281.00;42.75
281.50;42.75
282.00;42.75
282.50;43.00
283.00;43.00
283.50;43.00
284.00;43.00
284.50;43.00
285.00;43.00
285.50;43.00
286.00;43.00
286.50;43.00
287.00;43.25
287.50;43.25
288.00;43.25
288.50;43.25
289.00;43.5
289.50;43.5
290.00;43.5
290.50;43.5
291.00;43.5
291.50;43.5
292.00;43.5
292.50;43.5
293.00;43.5
293.50;43.5
294.00;43.5
294.50;43.5
295.00;43.5
295.50;43.5
296.00;43.5
296.50;43.5
297.00;43.5
297.50;43.5
298.00;43.5
298.50;43.75
299.00;43.75
299.50;43.75
300.00;43.75
300.50;43.75
301.00;43.75
301.50;43.75
302.00;43.75
302.50;43.75
303.00;43.75
303.50;43.75
304.00;44.00
304.50;44.00
305.00;44.00
305.50;44.00
306.00;44.00
306.50;44.00
307.00;44.25
307.50;44.25
308.00;44.25
308.50;44.25
309.00;44.25
309.50;44.25
310.00;44.25
310.50;44.25
311.00;44.25
311.50;44.25
312.00;44.5
312.50;44.5
313.00;44.5
313.50;44.5
314.00;44.5
314.50;44.5
315.00;44.5
315.50;44.5
316.00;44.5
316.50;44.5
317.00;44.5
317.50;44.5
318.00;44.5
318.50;44.75
319.00;44.75
319.50;44.75
320.00;44.75
320.50;44.75
321.00;45.00
321.50;45.00
322.00;45.00
322.50;45.00
323.00;45.25
323.50;45.25
324.00;45.25
324.50;45.25
325.00;45.25
325.50;45.5
326.00;45.5
326.50;45.5
327.00;45.5
327.50;45.5
328.00;45.5
328.50;45.5
329.00;45.5
329.50;45.5
330.00;45.5
330.50;45.5
331.00;45.5
331.50;45.5
332.00;45.5
332.50;45.5
333.00;45.5
333.50;45.5
334.00;45.5
334.50;45.5
335.00;45.75
335.50;45.75
336.00;45.75
336.50;45.75
337.00;45.75
337.50;45.75
338.00;45.75
338.50;45.75
339.00;45.75
339.50;45.75
340.00;45.75
340.50;45.75
341.00;45.75
341.50;46.00
342.00;46.00
342.50;46.00
343.00;46.00
343.50;46.25
344.00;46.25
344.50;46.25
345.00;46.25
345.50;46.25
346.00;46.5
346.50;46.25
347.00;46.25
347.50;46.25
348.00;46.5
348.50;46.5
349.00;46.5
349.50;46.5
350.00;46.75
350.50;46.75
351.00;46.75
351.50;46.75
352.00;46.75
352.50;46.75
353.00;46.75
353.50;46.75
354.00;46.75
354.50;46.75
355.00;46.75
355.50;46.75
356.00;46.75
356.50;46.75
357.00;47.00
357.50;47.00
358.00;47.00
358.50;47.00
359.00;47.00
359.50;47.00
360.00;47.00
360.50;47.00
361.00;47.25
361.50;47.25
362.00;47.25
362.50;47.25
363.00;47.25
363.50;47.25
364.00;47.25
364.50;47.25
365.00;47.25
365.50;47.25
366.00;47.25
366.50;47.25
367.00;47.25
367.50;47.25
368.00;47.25
368.50;47.25
369.00;47.25
369.50;47.25
370.00;47.25
370.50;47.25
371.00;47.25
371.50;47.25
372.00;47.5
372.50;47.5
373.00;47.5
373.50;47.5
374.00;47.5
374.50;47.5
375.00;47.5
375.50;47.75
376.00;47.75
376.50;47.75
377.00;47.75
377.50;47.75
378.00;48.00
378.50;48.00
379.00;48.00
379.50;48.00
380.00;48.00
380.50;48.00
381.00;48.00
381.50;48.00
382.00;48.00
382.50;48.25
383.00;48.25
383.50;48.25
384.00;48.25
384.50;48.25
385.00;48.5
385.50;48.5
386.00;48.5
386.50;48.5
387.00;48.5
387.50;48.5
388.00;48.5
388.50;48.75
389.00;48.75
389.50;48.75
390.00;48.75
390.50;48.75
391.00;49.00
391.50;49.00
392.00;49.00
392.50;49.00
393.00;49.00
393.50;49.00
394.00;49.00
394.50;49.00
395.00;49.00
395.50;49.00
396.00;49.00
396.50;49.25
397.00;49.25
397.50;49.25
398.00;49.25
398.50;49.25
399.00;49.25
399.50;49.25
400.00;49.25
400.50;49.5
401.00;49.5
401.50;49.5
402.00;49.5
402.50;49.5
403.00;49.5
403.50;49.5
404.00;49.5
404.50;49.5
405.00;49.5
405.50;49.5
406.00;49.5
406.50;49.5
407.00;49.5
407.50;49.5
408.00;49.75
408.50;49.75
409.00;49.75
409.50;49.75
410.00;49.75
410.50;49.75
411.00;49.75
411.50;49.75
412.00;50.00
412.50;50.00
413.00;50.00
413.50;50.00
414.00;50.00
414.50;50.00
415.00;50.00
415.50;50.00
416.00;50.00
416.50;50.00
417.00;50.00
417.50;50.00
418.00;50.00
418.50;50.00
419.00;50.25
419.50;50.25
420.00;50.25
420.50;50.25
421.00;50.25
421.50;50.25
422.00;50.25
422.50;50.25
423.00;50.25
423.50;50.5
424.00;50.5
424.50;50.5
425.00;50.5
425.50;50.5
426.00;50.5
426.50;50.5
427.00;50.5
427.50;50.5
428.00;50.75
428.50;50.75
429.00;50.75
429.50;50.75
430.00;50.75
430.50;50.75
431.00;50.75
431.50;50.75
432.00;51.00
432.50;51.00
433.00;51.00
433.50;51.00
434.00;51.00
434.50;51.00
435.00;51.00
435.50;51.00
436.00;51.00
436.50;51.00
437.00;51.25
437.50;51.25
438.00;51.25
438.50;51.25
439.00;51.25
439.50;51.25
440.00;51.25
440.50;51.25
441.00;51.5
441.50;51.5
442.00;51.5
442.50;51.5
443.00;51.5
443.50;51.5
444.00;51.75
444.50;51.75
445.00;51.75
445.50;51.75
446.00;51.75
446.50;51.75
447.00;52.00
447.50;52.00
448.00;52.00
448.50;52.00
449.00;52.00
449.50;52.00
450.00;52.00
450.50;52.00
451.00;52.00
451.50;52.00
452.00;52.00
452.50;52.00
453.00;52.00
453.50;52.00
454.00;52.00
454.50;52.00
455.00;52.00
455.50;52.00
456.00;52.25
456.50;52.00
457.00;52.25
457.50;52.25
458.00;52.25
458.50;52.25
459.00;52.25
459.50;52.25
460.00;52.25
460.50;52.25
461.00;52.5
461.50;52.5
462.00;52.5
462.50;52.5
463.00;52.5
463.50;52.5
464.00;52.5
464.50;52.5
465.00;52.5
465.50;52.5
466.00;52.5
466.50;52.5
467.00;52.5
467.50;52.5
468.00;52.5
468.50;52.5
469.00;52.75
469.50;52.75
470.00;52.75
470.50;52.75
471.00;52.75
471.50;52.75
472.00;53.00
472.50;53.00
473.00;53.00
473.50;53.00
474.00;53.00
474.50;53.00
475.00;53.00
475.50;53.00
476.00;53.00
476.50;53.00
477.00;53.25
477.50;53.25
478.00;53.25
478.50;53.25
479.00;53.25
479.50;53.25
480.00;53.25
480.50;53.25
481.00;53.25
481.50;53.5
482.00;53.5
482.50;53.5
483.00;53.5
483.50;53.5
484.00;53.5
484.50;53.5
485.00;53.5
485.50;53.5
486.00;53.75
486.50;53.75
487.00;53.75
487.50;53.75
488.00;53.75
488.50;53.75
489.00;53.75
489.50;53.75
490.00;54.00
490.50;54.00
491.00;54.00
491.50;54.00
492.00;54.00
492.50;54.00
493.00;54.00
493.50;54.00
494.00;54.25
494.50;54.25
495.00;54.25
495.50;54.25
496.00;54.25
496.50;54.25
497.00;54.5
497.50;54.5
498.00;54.5
498.50;54.5
499.00;54.5
499.50;54.5
500.00;54.5
500.50;54.5
501.00;54.75
501.50;54.75
502.00;54.75
502.50;54.75
503.00;54.75
503.50;54.75
504.00;54.75
504.50;54.75
505.00;54.75
505.50;54.75
506.00;54.75
506.50;54.75
507.00;54.75
507.50;54.75
508.00;55.00
508.50;55.00
509.00;55.00
509.50;55.00
510.00;55.25
510.50;55.25
511.00;55.25
511.50;55.25
512.00;55.25
512.50;55.25
513.00;55.25
513.50;55.25
514.00;55.25
514.50;55.5
515.00;55.5
515.50;55.5
516.00;55.5
516.50;55.5
517.00;55.5
517.50;55.5
518.00;55.5
518.50;55.5
519.00;55.5
519.50;55.5
520.00;55.5
520.50;55.5
521.00;55.5
521.50;55.75
522.00;55.75
522.50;55.75
523.00;55.75
523.50;55.75
524.00;55.75
524.50;56.00
525.00;56.00
525.50;56.00
526.00;56.00
526.50;56.00
527.00;56.00
527.50;56.00
528.00;56.00
528.50;56.00
529.00;56.00
529.50;56.00
530.00;56.00
530.50;56.00
531.00;56.25
531.50;56.25
532.00;56.25
532.50;56.25
533.00;56.25
533.50;56.25
534.00;56.25
534.50;56.5
535.00;56.5
535.50;56.5
536.00;56.5
536.50;56.5
537.00;56.5
537.50;56.75
538.00;56.75
538.50;56.75
539.00;56.75
539.50;56.75
540.00;56.75
540.50;56.75
541.00;56.75
541.50;56.75
542.00;56.75
542.50;56.75
543.00;57.00
543.50;57.00
544.00;57.00
544.50;57.00
545.00;57.00
545.50;57.00
546.00;57.00
546.50;57.25
547.00;57.25
547.50;57.25
548.00;57.25
548.50;57.25
549.00;57.25
549.50;57.25
550.00;57.25
550.50;57.25
551.00;57.5
551.50;57.5
552.00;57.5
552.50;57.5
553.00;57.5
553.50;57.5
554.00;57.5
554.50;57.5
555.00;57.5
555.50;57.5
556.00;57.5
556.50;57.5
557.00;57.5
557.50;57.5
558.00;57.75
558.50;57.75
559.00;57.75
559.50;57.75
560.00;57.75
560.50;58.00
561.00;58.00
561.50;58.00
562.00;58.00
562.50;58.00
563.00;58.00
563.50;58.00
564.00;58.00
564.50;58.25
565.00;58.25
565.50;58.25
566.00;58.25
566.50;58.25
567.00;58.25
567.50;58.25
568.00;58.25
568.50;58.25
569.00;58.25
569.50;58.5
570.00;58.5
570.50;58.5
571.00;58.5
571.50;58.5
572.00;58.5
572.50;58.5
573.00;58.5
573.50;58.5
574.00;58.75
574.50;58.75
575.00;58.75
575.50;58.75
576.00;58.75
576.50;58.75
577.00;58.75
577.50;58.75
578.00;58.75
578.50;58.75
579.00;58.75
579.50;58.75
580.00;58.75
580.50;58.75
581.00;59.00
581.50;59.00
582.00;59.00
582.50;59.00
583.00;59.00
583.50;59.00
584.00;59.00
584.50;59.00
585.00;59.00
585.50;59.00
586.00;59.00
586.50;59.25
587.00;59.25
587.50;59.25
588.00;59.25
588.50;59.25
589.00;59.25
589.50;59.25
590.00;59.25
590.50;59.25
591.00;59.25
591.50;59.5
592.00;59.5
592.50;59.5
593.00;59.5
593.50;59.5
594.00;59.5
594.50;59.5
595.00;59.5
595.50;59.5
596.00;59.5
596.50;59.5
597.00;59.75
597.50;59.75
598.00;59.75
598.50;59.75
599.00;59.75
599.50;59.75
600.00;59.75
600.50;59.75
601.00;59.75
601.50;59.75
602.00;59.75
602.50;59.75
603.00;60.00
603.50;60.00
604.00;60.00
604.50;60.00
605.00;60.00
605.50;60.00
606.00;60.00
606.50;60.00
607.00;60.00
607.50;60.00
608.00;60.00
608.50;60.00
609.00;60.00
609.50;60.25
610.00;60.25
610.50;60.25
611.00;60.25
611.50;60.25
612.00;60.25
612.50;60.25
613.00;60.25
613.50;60.25
614.00;60.25
614.50;60.25
615.00;60.5
615.50;60.5
616.00;60.5
616.50;60.5
617.00;60.5
617.50;60.5
618.00;60.5
618.50;60.5
619.00;60.5
619.50;60.5
620.00;60.5
620.50;60.5
621.00;60.5
621.50;60.5
622.00;60.5
622.50;60.5
623.00;60.5
623.50;60.5
624.00;60.5
624.50;60.75
625.00;60.75
625.50;60.75
626.00;60.75
626.50;60.75
627.00;60.75
627.50;60.75
628.00;60.75
628.50;60.75
629.00;60.75
629.50;60.75
630.00;60.75
630.50;60.75
631.00;60.75
631.50;60.75
632.00;60.75
632.50;60.75
633.00;60.75
633.50;60.75
634.00;60.75
634.50;60.75
635.00;60.75
635.50;60.75
636.00;60.75
636.50;61.00
637.00;61.00
637.50;61.00
638.00;61.00
638.50;61.00
639.00;61.00
639.50;61.00
640.00;61.00
640.50;61.00
641.00;61.00
641.50;61.00
642.00;61.25
642.50;61.25
643.00;61.25
643.50;61.25
644.00;61.25
644.50;61.25
645.00;61.5
645.50;61.5
646.00;61.5
646.50;61.5
647.00;61.5
647.50;61.5
648.00;61.5
648.50;61.5
649.00;61.5
649.50;61.5
650.00;61.5
650.50;61.75
651.00;61.75
651.50;61.75
652.00;61.75
652.50;61.75
653.00;61.75
653.50;61.75
654.00;61.75
654.50;61.75
655.00;62.00
655.50;62.00
656.00;62.00
656.50;62.00
657.00;62.00
657.50;62.00
658.00;62.00
658.50;62.00
659.00;62.00
659.50;62.00
660.00;62.00
660.50;62.00
661.00;62.00
661.50;62.00
662.00;62.25
662.50;62.25
663.00;62.25
663.50;62.25
664.00;62.25
664.50;62.25
665.00;62.25
665.50;62.25
666.00;62.25
666.50;62.5
667.00;62.5
667.50;62.5
668.00;62.5
668.50;62.5
669.00;62.5
669.50;62.5
670.00;62.75
670.50;62.75
671.00;62.75
671.50;63.00
672.00;63.00
672.50;63.00
673.00;63.00
673.50;63.00
674.00;63.00
674.50;63.00
675.00;63.00
675.50;63.00
676.00;63.00
676.50;63.00
677.00;63.00
677.50;63.00
678.00;63.00
678.50;63.00
679.00;63.00
679.50;63.00
680.00;63.00
680.50;63.00
681.00;63.00
681.50;63.00
682.00;63.25
682.50;63.25
683.00;63.25
683.50;63.25
684.00;63.25
684.50;63.25
685.00;63.25
685.50;63.25
686.00;63.25
686.50;63.25
687.00;63.25
687.50;63.5
688.00;63.5
688.50;63.5
689.00;63.5
689.50;63.5
690.00;63.5
690.50;63.5
691.00;63.5
691.50;63.5
692.00;63.5
692.50;63.75
693.00;63.75
693.50;63.75
694.00;63.75
694.50;63.75
695.00;63.75
695.50;63.75
696.00;63.75
696.50;64.00
697.00;64.00
697.50;64.00
698.00;64.00
698.50;64.00
699.00;64.00
699.50;64.00
700.00;64.00
700.50;64.00
701.00;64.00
701.50;64.00
702.00;64.00
702.50;64.00
703.00;64.00
703.50;64.00
704.00;64.00
704.50;64.00
705.00;64.25
705.50;64.25
706.00;64.25
706.50;64.25
707.00;64.25
707.50;64.25
708.00;64.25
708.50;64.5
709.00;64.5
709.50;64.5
710.00;64.5
710.50;64.5
711.00;64.75
711.50;64.75
712.00;64.75
712.50;64.75
713.00;64.75
713.50;64.75
714.00;64.75
714.50;64.75
715.00;64.75
715.50;64.75
716.00;64.75
716.50;64.75
717.00;64.75
717.50;64.75
718.00;64.75
718.50;65.00
719.00;65.00
719.50;65.00
720.00;65.00
720.50;65.00
721.00;65.00
721.50;65.00
722.00;65.00
722.50;65.25
723.00;65.25
723.50;65.25
724.00;65.25
724.50;65.25
725.00;65.25
725.50;65.00
726.00;65.00
726.50;65.00
727.00;65.25
727.50;65.25
728.00;65.25
728.50;65.25
729.00;65.25
729.50;65.25
730.00;65.25
730.50;65.25
731.00;65.25
731.50;65.25
732.00;65.25
732.50;65.25
733.00;65.5
733.50;65.5
734.00;65.5
734.50;65.5
735.00;65.5
735.50;65.5
736.00;65.5
736.50;65.5
737.00;65.5
737.50;65.5
738.00;65.5
738.50;65.5
739.00;65.5
739.50;65.5
740.00;65.5
740.50;65.5
741.00;65.5
741.50;65.5
742.00;65.5
742.50;65.5
743.00;65.5
743.50;65.5
744.00;65.75
744.50;65.75
745.00;65.75
745.50;65.75
746.00;65.75
746.50;65.75
747.00;65.75
747.50;65.75
748.00;65.75
748.50;65.75
749.00;65.75
749.50;65.75
750.00;65.75
750.50;65.75
751.00;65.75
751.50;66.00
752.00;66.00
752.50;66.00
753.00;66.00
753.50;66.00
754.00;66.00
754.50;66.00
755.00;66.25
755.50;66.25
756.00;66.25
756.50;66.25
757.00;66.25
757.50;66.25
758.00;66.25
758.50;66.25
759.00;66.25
759.50;66.25
760.00;66.25
760.50;66.5
761.00;66.5
761.50;66.5
762.00;66.5
762.50;66.5
763.00;66.5
763.50;66.5
764.00;66.5
764.50;66.5
765.00;66.5
765.50;66.5
766.00;66.5
766.50;66.5
767.00;66.75
767.50;66.75
768.00;66.75
768.50;66.75
769.00;66.75
769.50;67.00
770.00;67.00
770.50;67.00
771.00;67.00
771.50;67.00
772.00;67.00
772.50;67.00
773.00;67.00
773.50;67.00
774.00;67.00
774.50;67.00
775.00;67.00
775.50;67.00
776.00;67.00
776.50;67.00
777.00;67.00
777.50;67.00
778.00;67.00
778.50;67.00
779.00;67.25
779.50;67.25
780.00;67.25
780.50;67.25
781.00;67.25
781.50;67.25
782.00;67.25
782.50;67.25
783.00;67.25
783.50;67.25
784.00;67.25
784.50;67.25
785.00;67.25
785.50;67.25
786.00;67.25
786.50;67.25
787.00;67.25
787.50;67.25
788.00;67.5
788.50;67.5
789.00;67.5
789.50;67.5
790.00;67.5
790.50;67.5
791.00;67.5
791.50;67.5
792.00;67.5
792.50;67.5
793.00;67.5
793.50;67.5
794.00;67.5
794.50;67.5
795.00;67.5
795.50;67.5
796.00;67.5
796.50;67.75
797.00;67.75
797.50;67.75
798.00;67.75
798.50;67.75
799.00;68.00
799.50;68.00
800.00;68.00
800.50;68.00
801.00;68.00
801.50;68.00
802.00;68.00
802.50;68.00
803.00;68.00
803.50;68.25
804.00;68.25
804.50;68.25
805.00;68.25
805.50;68.25
806.00;68.25
806.50;68.5
807.00;68.5
807.50;68.5
808.00;68.75
808.50;68.75
809.00;68.75
809.50;68.75
810.00;68.75
810.50;68.75
811.00;68.75
811.50;68.75
812.00;68.75
812.50;68.75
813.00;68.75
813.50;68.75
814.00;68.75
814.50;68.75
815.00;69.00
815.50;69.00
816.00;69.00
816.50;69.00
817.00;69.00
817.50;69.25
818.00;69.25
818.50;69.25
819.00;69.25
819.50;69.25
820.00;69.00
820.50;69.00
821.00;69.00
821.50;69.00
822.00;69.00
822.50;69.00
823.00;69.00
823.50;69.00
824.00;69.00
824.50;69.00
825.00;69.00
825.50;69.00
826.00;69.00
826.50;69.00
827.00;69.25
827.50;69.25
828.00;69.25
828.50;69.25
829.00;69.25
829.50;69.25
830.00;69.25
830.50;69.25
831.00;69.25
831.50;69.25
832.00;69.25
832.50;69.25
833.00;69.5
833.50;69.5
834.00;69.5
834.50;69.5
835.00;69.5
835.50;69.5
836.00;69.5
836.50;69.5
837.00;69.5
837.50;69.5
838.00;69.5
838.50;69.5
839.00;69.75
839.50;69.75
840.00;69.75
840.50;69.75
841.00;69.75
841.50;69.5
842.00;69.75
842.50;69.75
843.00;69.75
843.50;69.75
844.00;69.75
844.50;69.75
845.00;69.75
845.50;69.75
846.00;69.75
846.50;69.75
847.00;69.75
847.50;69.75
848.00;69.75
848.50;69.75
849.00;69.75
849.50;69.75
850.00;69.75
850.50;69.75
851.00;69.75
851.50;69.75
852.00;69.75
852.50;69.75
853.00;69.75
853.50;69.75
854.00;69.75
854.50;69.75
855.00;69.75
855.50;69.75
856.00;69.75
856.50;69.75
857.00;69.75
857.50;69.75
858.00;69.75
858.50;69.75
859.00;69.75
859.50;69.75
860.00;70.00
860.50;70.00
861.00;70.00
861.50;70.00
862.00;70.00
862.50;70.00
863.00;70.00
863.50;70.00
864.00;70.00
864.50;70.00
865.00;70.00
865.50;70.00
866.00;70.25
866.50;70.25
867.00;70.25
867.50;70.25
868.00;70.25
868.50;70.25
869.00;70.25
869.50;70.25
870.00;70.25
870.50;70.25
871.00;70.25
871.50;70.25
872.00;70.25
872.50;70.25
873.00;70.25
873.50;70.25
874.00;70.25
874.50;70.25
